ID,INN,Name,Price,Category,NReviews,Rating,Country,Volume
2335,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2336,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2337,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2338,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2339,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2340,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2341,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2342,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2343,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2344,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2345,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2346,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2347,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2348,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2349,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2350,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2351,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2352,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2353,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2354,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2355,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2356,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2357,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2358,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2359,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2360,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2361,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2362,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2363,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2364,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2365,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2366,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2367,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2368,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2369,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2370,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2371,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2372,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2373,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2374,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2375,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2376,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2377,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2378,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2379,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2380,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2381,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2382,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2383,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2384,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2385,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2386,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2387,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2388,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2389,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2390,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2391,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2392,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2393,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2394,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2395,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2396,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2397,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2398,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2399,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2400,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2401,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2402,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2403,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2404,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2405,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2406,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2407,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2408,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2409,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2410,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2411,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2412,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2413,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2414,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2415,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2416,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2417,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2418,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2419,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2420,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2421,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2422,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2423,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2424,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2425,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2426,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2427,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2428,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2429,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2430,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2431,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2432,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2433,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2434,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2435,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2436,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2437,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2438,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2439,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2440,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2441,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2442,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2443,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2444,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2445,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2446,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2447,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2448,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2449,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2450,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2451,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2452,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2453,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2454,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2455,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2456,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2457,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2458,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2459,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2460,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2461,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2462,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2463,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2464,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2465,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2466,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2467,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2468,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2469,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2470,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2471,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2472,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2473,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2474,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2475,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2476,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2477,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2478,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2479,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2480,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2481,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2482,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2483,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2484,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2485,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2486,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2487,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2488,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2489,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2490,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2491,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2492,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2493,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2494,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2495,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2496,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2497,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2498,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2499,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2500,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2501,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2502,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2503,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2504,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2505,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2506,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2507,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2508,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2509,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2510,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2511,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2512,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2513,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2514,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2515,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2516,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2517,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2518,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2519,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2520,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2521,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2522,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2523,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2524,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2525,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2526,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2527,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2528,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2529,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2530,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2531,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2532,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2533,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2534,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2535,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2536,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2537,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2538,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2539,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2540,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2541,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2542,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2543,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2544,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2545,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2546,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2547,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2548,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2549,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2550,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2551,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2552,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2553,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2554,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2555,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2556,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2557,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2558,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2559,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2560,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2561,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2562,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2563,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2564,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2565,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2566,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2567,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2568,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2569,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2570,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2571,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2572,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2573,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2574,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2575,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2576,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2577,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2578,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2579,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2580,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2581,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2582,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2583,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2584,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2585,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2586,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2587,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2588,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2589,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2590,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2591,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2592,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2593,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2594,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2595,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2596,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2597,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2598,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2599,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2600,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2601,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2602,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2603,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2604,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2605,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2606,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2607,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2608,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2609,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2610,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2611,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2612,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2613,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2614,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2615,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2616,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2617,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2618,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2619,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2620,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2621,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2622,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2623,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2624,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2625,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
2626,7718979307,Мышь Logitech G102 LightSync,2549,mouse,9,5.0,Россия,0
2627,7718979307,Мышь A4TECH Fstyler FG20S,1340,mouse,0,0.0,Россия,0
2628,7718979307,Мышь A4TECH X-718BK,1829,mouse,216,4.5,Россия,0
2629,7718979307,Мышь Logitech M170,1049,mouse,0,0.0,Россия,0
2630,7718979307,Мышь Logitech M100,649,mouse,1,4.0,Россия,0
2631,7718979307,Мышь Logitech G102 LightSync,2409,mouse,6,4.5,Россия,0
2632,7718979307,Мышь Acer OMR030,579,mouse,34,4.5,Россия,0
2633,7718979307,Мышь Acer OMR130,600,mouse,10,5.0,Россия,0
2634,7718979307,Мышь A4TECH Bloody W60 Max,1960,mouse,56,5.0,Россия,0
2635,7718979307,Мышь Logitech M190,1399,mouse,6,4.5,Россия,0
2636,7718979307,Мышь A4TECH Fstyler FB35C,1999,mouse,10,4.5,Россия,0
2637,7718979307,Мышь Razer DeathAdder Essential,1949,mouse,2,5.0,Россия,0
2638,7718979307,Мышь A4TECH Fstyler FG12S Panda,789,mouse,52,5.0,Россия,0
2639,7718979307,Мышь A4TECH OP-760,470,mouse,27,5.0,Россия,0
2640,7718979307,Мышь A4TECH Bloody J90s,2160,mouse,63,5.0,Россия,0
2641,7718979307,Мышь Acer OMW136,399,mouse,6,5.0,Россия,0
2642,7718979307,Мышь Logitech M350,1999,mouse,5,4.0,Россия,0
2643,7718979307,Мышь A4TECH Fstyler FB10C,1370,mouse,13,4.5,Россия,0
2644,7718979307,Мышь A4TECH G3-330NS,729,mouse,18,4.5,Россия,0
2645,7718979307,Мышь A4TECH Fstyler FB35C,1500,mouse,17,5.0,Россия,0
2646,7718979307,Мышь A4TECH XL-750BK,2210,mouse,117,4.5,Россия,0
2647,7718979307,Мышь A4TECH V-Track G10-810F,1110,mouse,94,3.5,Россия,0
2648,7718979307,Мышь A4TECH Fstyler FG12S,789,mouse,25,4.5,Россия,0
2649,7718979307,Мышь A4TECH G3-330N,699,mouse,12,4.5,Россия,0
2650,7718979307,Мышь A4TECH Fstyler FM12S,539,mouse,17,5.0,Россия,0
2651,7718979307,Мышь Acer OMR070,859,mouse,32,4.5,Россия,0
2652,7718979307,Мышь A4TECH Fstyler FG10S,999,mouse,43,4.0,Россия,0
2653,7718979307,Мышь Oklick 636LWC,1199,mouse,110,4.5,Россия,0
2654,7718979307,Мышь Logitech G102 LightSync,2540,mouse,4,5.0,Россия,0
2655,7718979307,Мышь Acer OMR010,690,mouse,50,4.5,Россия,0
2656,7718979307,Мышь Oklick 990MW,2319,mouse,43,4.5,Россия,0
2657,7718979307,Мышь A4TECH Fstyler FG30S,999,mouse,55,4.5,Россия,0
2658,7718979307,Мышь Logitech G502 Hero,7649,mouse,43,4.5,Россия,0
2659,7718979307,Мышь A4TECH Bloody P81s,1250,mouse,23,5.0,Россия,0
2660,7718979307,Мышь Logitech B100 for business,599,mouse,8,5.0,Россия,0
2661,7718979307,Мышь Logitech M90,599,mouse,11,5.0,Россия,0
2662,7718979307,Мышь Logitech M186,1399,mouse,0,0.0,Россия,0
2663,7718979307,Мышь A4TECH Bloody V8,1490,mouse,306,4.5,Россия,0
2664,7718979307,Мышь Oklick 976GW,1099,mouse,13,4.5,Россия,0
2665,7718979307,Мышь A4TECH OP-720,399,mouse,94,4.5,Россия,0
2666,7718979307,Мышь Acer OMR150,699,mouse,11,5.0,Россия,0
2667,7718979307,Мышь A4TECH Bloody V7,1499,mouse,425,4.5,Россия,0
2668,7718979307,Мышь Logitech M171,949,mouse,1,5.0,Россия,0
2669,7718979307,Мышь Logitech M185,1349,mouse,3,4.5,Россия,0
